file_path,labels_numeric,labels_text
artifacts/data_preprocessing/processed_audio_data\mixed_2959.wav,"['20', '26']","['Clapping', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_2960.wav,"['19', '16', '9']","['Footsteps', 'WoodChop', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_2961.wav,"['6', '20']","['Silence', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_2962.wav,"['12', '11']","['Generator', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_2963.wav,"['3', '14', '12']","['Thunderstorm', 'Firework', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_2964.wav,"['2', '25', '13']","['Rain', 'Lion', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_2965.wav,"['22', '19', '16']","['Frog', 'Footsteps', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_2966.wav,"['6', '5', '21']","['Silence', 'Wind', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_2967.wav,"['22', '20']","['Frog', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_2968.wav,"['18', '15']","['Speaking', 'Gunshot']"
artifacts/data_preprocessing/processed_audio_data\mixed_2969.wav,"['25', '7', '21']","['Lion', 'TreeFalling', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_2970.wav,"['9', '27']","['VehicleEngine', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_2971.wav,"['25', '26']","['Lion', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_2972.wav,"['19', '2', '22']","['Footsteps', 'Rain', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_2973.wav,"['21', '4']","['Insect', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_2974.wav,"['19', '25', '16']","['Footsteps', 'Lion', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_2975.wav,"['12', '5', '25']","['Generator', 'Wind', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_2976.wav,"['4', '13']","['WaterDrops', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_2977.wav,"['10', '6']","['Axe', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_2978.wav,"['27', '20', '17']","['Squirrel', 'Clapping', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_2979.wav,"['6', '26', '14']","['Silence', 'WolfHowl', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_2980.wav,"['16', '15', '11']","['WoodChop', 'Gunshot', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_2981.wav,"['12', '9', '10']","['Generator', 'VehicleEngine', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_2982.wav,"['11', '24', '23']","['Chainsaw', 'WingFlapping', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_2983.wav,"['17', '1', '8']","['Whistling', 'Fire', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_2984.wav,"['1', '24']","['Fire', 'WingFlapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_2985.wav,"['10', '23', '6']","['Axe', 'BirdChapping', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_2986.wav,"['26', '15', '22']","['WolfHowl', 'Gunshot', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_2987.wav,"['21', '23', '8']","['Insect', 'BirdChapping', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_2988.wav,"['26', '18']","['WolfHowl', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_2989.wav,"['9', '3']","['VehicleEngine', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_2990.wav,"['25', '3']","['Lion', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_2991.wav,"['14', '13']","['Firework', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_2992.wav,"['1', '17', '18']","['Fire', 'Whistling', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_2993.wav,"['15', '20']","['Gunshot', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_2994.wav,"['18', '8']","['Speaking', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_2995.wav,"['10', '21', '27']","['Axe', 'Insect', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_2996.wav,"['23', '19', '17']","['BirdChapping', 'Footsteps', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_2997.wav,"['5', '13', '17']","['Wind', 'Handsaw', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_2998.wav,"['22', '6', '16']","['Frog', 'Silence', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_2999.wav,"['18', '6']","['Speaking', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_3000.wav,"['23', '27']","['BirdChapping', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_3001.wav,"['9', '19']","['VehicleEngine', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_3002.wav,"['23', '20', '11']","['BirdChapping', 'Clapping', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_3003.wav,"['10', '15', '24']","['Axe', 'Gunshot', 'WingFlapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_3004.wav,"['19', '18']","['Footsteps', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_3005.wav,"['4', '7', '8']","['WaterDrops', 'TreeFalling', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_3006.wav,"['2', '25']","['Rain', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_3007.wav,"['4', '13']","['WaterDrops', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_3008.wav,"['26', '1']","['WolfHowl', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_3009.wav,"['12', '20']","['Generator', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_3010.wav,"['17', '23', '12']","['Whistling', 'BirdChapping', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_3011.wav,"['15', '23', '14']","['Gunshot', 'BirdChapping', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_3012.wav,"['23', '13']","['BirdChapping', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_3013.wav,"['26', '5', '11']","['WolfHowl', 'Wind', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_3014.wav,"['8', '12']","['Helicopter', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_3015.wav,"['17', '5', '7']","['Whistling', 'Wind', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_3016.wav,"['5', '2', '13']","['Wind', 'Rain', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_3017.wav,"['3', '8']","['Thunderstorm', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_3018.wav,"['2', '11', '5']","['Rain', 'Chainsaw', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_3019.wav,"['14', '12']","['Firework', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_3020.wav,"['1', '26', '7']","['Fire', 'WolfHowl', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_3021.wav,"['19', '14']","['Footsteps', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_3022.wav,"['19', '22', '3']","['Footsteps', 'Frog', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_3023.wav,"['21', '23', '4']","['Insect', 'BirdChapping', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_3024.wav,"['22', '20', '9']","['Frog', 'Clapping', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_3025.wav,"['21', '23']","['Insect', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_3026.wav,"['23', '7']","['BirdChapping', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_3027.wav,"['11', '9', '6']","['Chainsaw', 'VehicleEngine', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_3028.wav,"['5', '7', '25']","['Wind', 'TreeFalling', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_3029.wav,"['11', '5', '26']","['Chainsaw', 'Wind', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_3030.wav,"['4', '22']","['WaterDrops', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_3031.wav,"['7', '3', '19']","['TreeFalling', 'Thunderstorm', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_3032.wav,"['17', '20']","['Whistling', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_3033.wav,"['18', '25', '16']","['Speaking', 'Lion', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_3034.wav,"['16', '3', '17']","['WoodChop', 'Thunderstorm', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_3035.wav,"['24', '16', '27']","['WingFlapping', 'WoodChop', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_3036.wav,"['3', '17', '22']","['Thunderstorm', 'Whistling', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_3037.wav,"['14', '11']","['Firework', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_3038.wav,"['1', '8']","['Fire', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_3039.wav,"['16', '6', '5']","['WoodChop', 'Silence', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_3040.wav,"['5', '4', '14']","['Wind', 'WaterDrops', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_3041.wav,"['10', '13', '11']","['Axe', 'Handsaw', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_3042.wav,"['22', '9', '14']","['Frog', 'VehicleEngine', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_3043.wav,"['7', '4']","['TreeFalling', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_3044.wav,"['12', '21', '14']","['Generator', 'Insect', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_3045.wav,"['20', '5', '17']","['Clapping', 'Wind', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_3046.wav,"['15', '26', '17']","['Gunshot', 'WolfHowl', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_3047.wav,"['8', '23']","['Helicopter', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_3048.wav,"['9', '27', '1']","['VehicleEngine', 'Squirrel', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_3049.wav,"['20', '18', '17']","['Clapping', 'Speaking', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_3050.wav,"['10', '18', '14']","['Axe', 'Speaking', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_3051.wav,"['22', '26', '9']","['Frog', 'WolfHowl', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_3052.wav,"['3', '1']","['Thunderstorm', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_3053.wav,"['2', '6']","['Rain', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_3054.wav,"['5', '22', '14']","['Wind', 'Frog', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_3055.wav,"['6', '3', '9']","['Silence', 'Thunderstorm', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_3056.wav,"['22', '26', '27']","['Frog', 'WolfHowl', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_3057.wav,"['27', '18', '26']","['Squirrel', 'Speaking', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_3058.wav,"['25', '10']","['Lion', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_3059.wav,"['6', '1']","['Silence', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_3060.wav,"['8', '19']","['Helicopter', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_3061.wav,"['14', '13', '19']","['Firework', 'Handsaw', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_3062.wav,"['25', '10']","['Lion', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_3063.wav,"['5', '26', '25']","['Wind', 'WolfHowl', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_3064.wav,"['22', '13', '21']","['Frog', 'Handsaw', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_3065.wav,"['5', '27']","['Wind', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_3066.wav,"['8', '27']","['Helicopter', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_3067.wav,"['27', '12']","['Squirrel', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_3068.wav,"['19', '6']","['Footsteps', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_3069.wav,"['23', '7']","['BirdChapping', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_3070.wav,"['20', '8']","['Clapping', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_3071.wav,"['17', '1', '2']","['Whistling', 'Fire', 'Rain']"
artifacts/data_preprocessing/processed_audio_data\mixed_3072.wav,"['16', '13']","['WoodChop', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_3073.wav,"['15', '24']","['Gunshot', 'WingFlapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_3074.wav,"['18', '1']","['Speaking', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_3075.wav,"['26', '9']","['WolfHowl', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_3076.wav,"['24', '25']","['WingFlapping', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_3077.wav,"['13', '15']","['Handsaw', 'Gunshot']"
artifacts/data_preprocessing/processed_audio_data\mixed_3078.wav,"['24', '16']","['WingFlapping', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_3079.wav,"['14', '24', '21']","['Firework', 'WingFlapping', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_3080.wav,"['13', '7']","['Handsaw', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_3081.wav,"['4', '12']","['WaterDrops', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_3082.wav,"['5', '25', '20']","['Wind', 'Lion', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_3083.wav,"['12', '17']","['Generator', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_3084.wav,"['24', '5']","['WingFlapping', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_3085.wav,"['24', '18']","['WingFlapping', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_3086.wav,"['9', '14']","['VehicleEngine', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_3087.wav,"['12', '22', '5']","['Generator', 'Frog', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_3088.wav,"['2', '15', '24']","['Rain', 'Gunshot', 'WingFlapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_3089.wav,"['26', '20', '15']","['WolfHowl', 'Clapping', 'Gunshot']"
artifacts/data_preprocessing/processed_audio_data\mixed_3090.wav,"['20', '17', '16']","['Clapping', 'Whistling', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_3091.wav,"['20', '27', '21']","['Clapping', 'Squirrel', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_3092.wav,"['19', '2']","['Footsteps', 'Rain']"
artifacts/data_preprocessing/processed_audio_data\mixed_3093.wav,"['16', '23']","['WoodChop', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_3094.wav,"['5', '7']","['Wind', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_3095.wav,"['18', '9']","['Speaking', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_3096.wav,"['6', '5', '16']","['Silence', 'Wind', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_3097.wav,"['5', '18']","['Wind', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_3098.wav,"['23', '1', '8']","['BirdChapping', 'Fire', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_3099.wav,"['11', '2', '9']","['Chainsaw', 'Rain', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_3100.wav,"['8', '4', '21']","['Helicopter', 'WaterDrops', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_3101.wav,"['23', '3']","['BirdChapping', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_3102.wav,"['17', '6', '14']","['Whistling', 'Silence', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_3103.wav,"['2', '19', '4']","['Rain', 'Footsteps', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_3104.wav,"['19', '14']","['Footsteps', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_3105.wav,"['16', '17', '26']","['WoodChop', 'Whistling', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_3106.wav,"['12', '23', '16']","['Generator', 'BirdChapping', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_3107.wav,"['4', '15', '1']","['WaterDrops', 'Gunshot', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_3108.wav,"['8', '22']","['Helicopter', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_3109.wav,"['2', '25']","['Rain', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_3110.wav,"['8', '21', '5']","['Helicopter', 'Insect', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_3111.wav,"['24', '25', '3']","['WingFlapping', 'Lion', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_3112.wav,"['3', '1', '7']","['Thunderstorm', 'Fire', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_3113.wav,"['9', '3', '14']","['VehicleEngine', 'Thunderstorm', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_3114.wav,"['17', '22', '25']","['Whistling', 'Frog', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_3115.wav,"['2', '1']","['Rain', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_3116.wav,"['27', '17', '14']","['Squirrel', 'Whistling', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_3117.wav,"['20', '12', '10']","['Clapping', 'Generator', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_3118.wav,"['18', '5', '2']","['Speaking', 'Wind', 'Rain']"
